V(out)	I(R3)	power	
1.300784e-008	8.999228e+000	1.170605e-007	
1.362088e-008	8.999228e+000	1.225774e-007	
1.426282e-008	8.999228e+000	1.283543e-007	
1.493500e-008	8.999228e+000	1.344035e-007	
1.563887e-008	8.999228e+000	1.407377e-007	
1.637591e-008	8.999228e+000	1.473705e-007	
1.714768e-008	8.999228e+000	1.543159e-007	
1.795582e-008	8.999228e+000	1.615885e-007	
1.880205e-008	8.999228e+000	1.692040e-007	
1.968817e-008	8.999228e+000	1.771783e-007	
2.061604e-008	8.999228e+000	1.855285e-007	
2.158765e-008	8.999228e+000	1.942722e-007	
2.260504e-008	8.999228e+000	2.034279e-007	
2.367038e-008	8.999228e+000	2.130152e-007	
2.478594e-008	8.999228e+000	2.230543e-007	
2.595406e-008	8.999228e+000	2.335665e-007	
2.717724e-008	8.999228e+000	2.445742e-007	
2.845806e-008	8.999228e+000	2.561006e-007	
2.979925e-008	8.999228e+000	2.681702e-007	
3.120364e-008	8.999228e+000	2.808087e-007	
3.267423e-008	8.999228e+000	2.940428e-007	
3.421411e-008	8.999228e+000	3.079006e-007	
3.582657e-008	8.999228e+000	3.224115e-007	
3.751503e-008	8.999228e+000	3.376063e-007	
3.928306e-008	8.999228e+000	3.535172e-007	
4.113441e-008	8.999228e+000	3.701780e-007	
4.307302e-008	8.999228e+000	3.876239e-007	
4.510299e-008	8.999228e+000	4.058921e-007	
4.722862e-008	8.999228e+000	4.250212e-007	
4.945444e-008	8.999228e+000	4.450518e-007	
5.178516e-008	8.999228e+000	4.660265e-007	
5.422572e-008	8.999228e+000	4.879896e-007	
5.678130e-008	8.999228e+000	5.109879e-007	
5.945731e-008	8.999228e+000	5.350700e-007	
6.225945e-008	8.999228e+000	5.602870e-007	
6.519365e-008	8.999228e+000	5.866926e-007	
6.826613e-008	8.999228e+000	6.143425e-007	
7.148341e-008	8.999228e+000	6.432956e-007	
7.485232e-008	8.999228e+000	6.736132e-007	
7.838000e-008	8.999228e+000	7.053596e-007	
8.207394e-008	8.999228e+000	7.386021e-007	
8.594197e-008	8.999228e+000	7.734114e-007	
8.999229e-008	8.999228e+000	8.098612e-007	
9.423349e-008	8.999228e+000	8.480287e-007	
9.867458e-008	8.999228e+000	8.879951e-007	
1.033250e-007	8.999228e+000	9.298450e-007	
1.081945e-007	8.999228e+000	9.736673e-007	
1.132936e-007	8.999228e+000	1.019555e-006	
1.186329e-007	8.999228e+000	1.067605e-006	
1.242239e-007	8.999228e+000	1.117920e-006	
1.300784e-007	8.999228e+000	1.170606e-006	
1.362088e-007	8.999228e+000	1.225774e-006	
1.426282e-007	8.999228e+000	1.283543e-006	
1.493500e-007	8.999228e+000	1.344035e-006	
1.563887e-007	8.999228e+000	1.407377e-006	
1.637590e-007	8.999228e+000	1.473705e-006	
1.714768e-007	8.999228e+000	1.543159e-006	
1.795582e-007	8.999228e+000	1.615886e-006	
1.880205e-007	8.999228e+000	1.692040e-006	
1.968817e-007	8.999228e+000	1.771783e-006	
2.061604e-007	8.999228e+000	1.855285e-006	
2.158765e-007	8.999228e+000	1.942722e-006	
2.260504e-007	8.999228e+000	2.034279e-006	
2.367038e-007	8.999228e+000	2.130152e-006	
2.478593e-007	8.999228e+000	2.230543e-006	
2.595406e-007	8.999228e+000	2.335665e-006	
2.717724e-007	8.999228e+000	2.445742e-006	
2.845806e-007	8.999228e+000	2.561006e-006	
2.979925e-007	8.999228e+000	2.681702e-006	
3.120364e-007	8.999228e+000	2.808087e-006	
3.267423e-007	8.999228e+000	2.940428e-006	
3.421411e-007	8.999228e+000	3.079006e-006	
3.582658e-007	8.999228e+000	3.224115e-006	
3.751503e-007	8.999228e+000	3.376063e-006	
3.928306e-007	8.999228e+000	3.535172e-006	
4.113441e-007	8.999228e+000	3.701780e-006	
4.307302e-007	8.999228e+000	3.876239e-006	
4.510298e-007	8.999228e+000	4.058921e-006	
4.722862e-007	8.999228e+000	4.250212e-006	
4.945444e-007	8.999228e+000	4.450518e-006	
5.178516e-007	8.999228e+000	4.660265e-006	
5.422572e-007	8.999228e+000	4.879896e-006	
5.678129e-007	8.999228e+000	5.109878e-006	
5.945731e-007	8.999228e+000	5.350699e-006	
6.225945e-007	8.999228e+000	5.602871e-006	
6.519365e-007	8.999228e+000	5.866925e-006	
6.826613e-007	8.999228e+000	6.143425e-006	
7.148341e-007	8.999228e+000	6.432956e-006	
7.485232e-007	8.999228e+000	6.736132e-006	
7.838001e-007	8.999228e+000	7.053596e-006	
8.207394e-007	8.999228e+000	7.386022e-006	
8.594197e-007	8.999228e+000	7.734114e-006	
8.999229e-007	8.999228e+000	8.098612e-006	
9.423350e-007	8.999228e+000	8.480288e-006	
9.867458e-007	8.999228e+000	8.879951e-006	
1.033250e-006	8.999228e+000	9.298451e-006	
1.081945e-006	8.999228e+000	9.736672e-006	
1.132936e-006	8.999228e+000	1.019555e-005	
1.186329e-006	8.999228e+000	1.067605e-005	
1.242239e-006	8.999228e+000	1.117920e-005	
1.300784e-006	8.999228e+000	1.170606e-005	
1.362088e-006	8.999228e+000	1.225774e-005	
1.426282e-006	8.999228e+000	1.283543e-005	
1.493500e-006	8.999228e+000	1.344035e-005	
1.563887e-006	8.999228e+000	1.407377e-005	
1.637590e-006	8.999228e+000	1.473705e-005	
1.714768e-006	8.999228e+000	1.543159e-005	
1.795582e-006	8.999228e+000	1.615885e-005	
1.880205e-006	8.999228e+000	1.692040e-005	
1.968817e-006	8.999228e+000	1.771783e-005	
2.061604e-006	8.999228e+000	1.855285e-005	
2.158765e-006	8.999228e+000	1.942722e-005	
2.260504e-006	8.999228e+000	2.034279e-005	
2.367038e-006	8.999228e+000	2.130152e-005	
2.478593e-006	8.999228e+000	2.230543e-005	
2.595406e-006	8.999228e+000	2.335665e-005	
2.717724e-006	8.999228e+000	2.445742e-005	
2.845806e-006	8.999228e+000	2.561006e-005	
2.979925e-006	8.999228e+000	2.681702e-005	
3.120364e-006	8.999228e+000	2.808087e-005	
3.267422e-006	8.999228e+000	2.940428e-005	
3.421411e-006	8.999228e+000	3.079006e-005	
3.582657e-006	8.999228e+000	3.224115e-005	
3.751503e-006	8.999228e+000	3.376063e-005	
3.928306e-006	8.999228e+000	3.535172e-005	
4.113441e-006	8.999228e+000	3.701780e-005	
4.307302e-006	8.999228e+000	3.876239e-005	
4.510298e-006	8.999228e+000	4.058921e-005	
4.722862e-006	8.999228e+000	4.250212e-005	
4.945444e-006	8.999228e+000	4.450518e-005	
5.178515e-006	8.999228e+000	4.660264e-005	
5.422572e-006	8.999228e+000	4.879896e-005	
5.678130e-006	8.999228e+000	5.109879e-005	
5.945732e-006	8.999228e+000	5.350700e-005	
6.225945e-006	8.999228e+000	5.602870e-005	
6.519365e-006	8.999228e+000	5.866925e-005	
6.826613e-006	8.999228e+000	6.143425e-005	
7.148341e-006	8.999228e+000	6.432956e-005	
7.485232e-006	8.999228e+000	6.736132e-005	
7.838001e-006	8.999228e+000	7.053596e-005	
8.207394e-006	8.999228e+000	7.386021e-005	
8.594197e-006	8.999228e+000	7.734114e-005	
8.999229e-006	8.999228e+000	8.098612e-005	
9.423349e-006	8.999228e+000	8.480287e-005	
9.867458e-006	8.999228e+000	8.879951e-005	
1.033250e-005	8.999228e+000	9.298450e-005	
1.081945e-005	8.999228e+000	9.736673e-005	
1.132936e-005	8.999228e+000	1.019555e-004	
1.186329e-005	8.999228e+000	1.067605e-004	
1.242239e-005	8.999228e+000	1.117920e-004	
1.300784e-005	8.999228e+000	1.170606e-004	
1.362088e-005	8.999228e+000	1.225774e-004	
1.426282e-005	8.999228e+000	1.283543e-004	
1.493500e-005	8.999228e+000	1.344035e-004	
1.563887e-005	8.999228e+000	1.407377e-004	
1.637591e-005	8.999228e+000	1.473705e-004	
1.714768e-005	8.999228e+000	1.543159e-004	
1.795582e-005	8.999228e+000	1.615886e-004	
1.880205e-005	8.999228e+000	1.692040e-004	
1.968817e-005	8.999228e+000	1.771783e-004	
2.061604e-005	8.999228e+000	1.855285e-004	
2.158765e-005	8.999228e+000	1.942722e-004	
2.260504e-005	8.999228e+000	2.034279e-004	
2.367038e-005	8.999228e+000	2.130152e-004	
2.478593e-005	8.999228e+000	2.230543e-004	
2.595406e-005	8.999228e+000	2.335665e-004	
2.717724e-005	8.999228e+000	2.445742e-004	
2.845806e-005	8.999228e+000	2.561006e-004	
2.979925e-005	8.999228e+000	2.681702e-004	
3.120364e-005	8.999228e+000	2.808087e-004	
3.267423e-005	8.999228e+000	2.940428e-004	
3.421411e-005	8.999228e+000	3.079006e-004	
3.582658e-005	8.999228e+000	3.224115e-004	
3.751503e-005	8.999228e+000	3.376063e-004	
3.928306e-005	8.999228e+000	3.535172e-004	
4.113441e-005	8.999228e+000	3.701780e-004	
4.307302e-005	8.999228e+000	3.876239e-004	
4.510298e-005	8.999228e+000	4.058921e-004	
4.722862e-005	8.999228e+000	4.250212e-004	
4.945444e-005	8.999228e+000	4.450518e-004	
5.178515e-005	8.999228e+000	4.660264e-004	
5.422571e-005	8.999228e+000	4.879896e-004	
5.678129e-005	8.999228e+000	5.109878e-004	
5.945731e-005	8.999228e+000	5.350700e-004	
6.225945e-005	8.999228e+000	5.602870e-004	
6.519365e-005	8.999228e+000	5.866925e-004	
6.826613e-005	8.999228e+000	6.143425e-004	
7.148342e-005	8.999228e+000	6.432956e-004	
7.485232e-005	8.999228e+000	6.736132e-004	
7.838001e-005	8.999228e+000	7.053596e-004	
8.207394e-005	8.999228e+000	7.386022e-004	
8.594197e-005	8.999228e+000	7.734114e-004	
8.999229e-005	8.999228e+000	8.098612e-004	
9.423350e-005	8.999228e+000	8.480288e-004	
9.867458e-005	8.999228e+000	8.879951e-004	
1.033250e-004	8.999228e+000	9.298450e-004	
1.081945e-004	8.999228e+000	9.736672e-004	
1.132936e-004	8.999228e+000	1.019555e-003	
1.186329e-004	8.999228e+000	1.067605e-003	
1.242239e-004	8.999228e+000	1.117920e-003	
1.300784e-004	8.999228e+000	1.170606e-003	
1.362088e-004	8.999228e+000	1.225774e-003	
1.426282e-004	8.999228e+000	1.283543e-003	
1.493500e-004	8.999228e+000	1.344035e-003	
1.563887e-004	8.999228e+000	1.407377e-003	
1.637590e-004	8.999228e+000	1.473705e-003	
1.714768e-004	8.999228e+000	1.543159e-003	
1.795582e-004	8.999228e+000	1.615885e-003	
1.880205e-004	8.999228e+000	1.692040e-003	
1.968817e-004	8.999228e+000	1.771783e-003	
2.061604e-004	8.999228e+000	1.855285e-003	
2.158765e-004	8.999228e+000	1.942722e-003	
2.260504e-004	8.999228e+000	2.034279e-003	
2.367038e-004	8.999228e+000	2.130152e-003	
2.478593e-004	8.999228e+000	2.230543e-003	
2.595406e-004	8.999228e+000	2.335665e-003	
2.717724e-004	8.999228e+000	2.445742e-003	
2.845806e-004	8.999228e+000	2.561006e-003	
2.979925e-004	8.999228e+000	2.681702e-003	
3.120364e-004	8.999228e+000	2.808087e-003	
3.267422e-004	8.999228e+000	2.940428e-003	
3.421411e-004	8.999228e+000	3.079006e-003	
3.582657e-004	8.999228e+000	3.224115e-003	
3.751503e-004	8.999228e+000	3.376063e-003	
3.928306e-004	8.999228e+000	3.535172e-003	
4.113441e-004	8.999228e+000	3.701780e-003	
4.307302e-004	8.999228e+000	3.876239e-003	
4.510298e-004	8.999228e+000	4.058921e-003	
4.722862e-004	8.999228e+000	4.250212e-003	
4.945444e-004	8.999228e+000	4.450518e-003	
5.178516e-004	8.999228e+000	4.660264e-003	
5.422572e-004	8.999228e+000	4.879896e-003	
5.678129e-004	8.999228e+000	5.109878e-003	
5.945731e-004	8.999228e+000	5.350699e-003	
6.225945e-004	8.999228e+000	5.602870e-003	
6.519365e-004	8.999228e+000	5.866925e-003	
6.826613e-004	8.999228e+000	6.143425e-003	
7.148341e-004	8.999228e+000	6.432956e-003	
7.485232e-004	8.999228e+000	6.736131e-003	
7.838000e-004	8.999228e+000	7.053596e-003	
8.207394e-004	8.999228e+000	7.386021e-003	
8.594196e-004	8.999228e+000	7.734114e-003	
8.999228e-004	8.999228e+000	8.098611e-003	
9.423349e-004	8.999228e+000	8.480287e-003	
9.867457e-004	8.999228e+000	8.879950e-003	
1.033250e-003	8.999228e+000	9.298450e-003	
1.081945e-003	8.999228e+000	9.736672e-003	
1.132936e-003	8.999228e+000	1.019555e-002	
1.186329e-003	8.999228e+000	1.067605e-002	
1.242239e-003	8.999228e+000	1.117919e-002	
1.300784e-003	8.999228e+000	1.170605e-002	
1.362088e-003	8.999228e+000	1.225774e-002	
1.426282e-003	8.999228e+000	1.283543e-002	
1.493500e-003	8.999228e+000	1.344035e-002	
1.563887e-003	8.999228e+000	1.407377e-002	
1.637590e-003	8.999228e+000	1.473705e-002	
1.714767e-003	8.999228e+000	1.543158e-002	
1.795582e-003	8.999228e+000	1.615885e-002	
1.880205e-003	8.999228e+000	1.692039e-002	
1.968816e-003	8.999228e+000	1.771783e-002	
2.061604e-003	8.999228e+000	1.855284e-002	
2.158764e-003	8.999228e+000	1.942721e-002	
2.260504e-003	8.999228e+000	2.034279e-002	
2.367038e-003	8.999228e+000	2.130151e-002	
2.478593e-003	8.999228e+000	2.230542e-002	
2.595405e-003	8.999227e+000	2.335664e-002	
2.717723e-003	8.999227e+000	2.445741e-002	
2.845805e-003	8.999227e+000	2.561005e-002	
2.979924e-003	8.999227e+000	2.681701e-002	
3.120363e-003	8.999227e+000	2.808086e-002	
3.267422e-003	8.999227e+000	2.940427e-002	
3.421410e-003	8.999227e+000	3.079005e-002	
3.582657e-003	8.999227e+000	3.224114e-002	
3.751502e-003	8.999227e+000	3.376062e-002	
3.928305e-003	8.999226e+000	3.535170e-002	
4.113440e-003	8.999226e+000	3.701777e-002	
4.307300e-003	8.999226e+000	3.876237e-002	
4.510297e-003	8.999226e+000	4.058918e-002	
4.722861e-003	8.999226e+000	4.250209e-002	
4.945442e-003	8.999226e+000	4.450515e-002	
5.178513e-003	8.999226e+000	4.660261e-002	
5.422569e-003	8.999225e+000	4.879892e-002	
5.678127e-003	8.999225e+000	5.109874e-002	
5.945729e-003	8.999225e+000	5.350695e-002	
6.225942e-003	8.999225e+000	5.602865e-002	
6.519362e-003	8.999225e+000	5.866920e-002	
6.826609e-003	8.999224e+000	6.143418e-002	
7.148338e-003	8.999224e+000	6.432949e-002	
7.485228e-003	8.999224e+000	6.736124e-002	
7.837996e-003	8.999224e+000	7.053588e-002	
8.207389e-003	8.999223e+000	7.386012e-002	
8.594191e-003	8.999223e+000	7.734104e-002	
8.999223e-003	8.999223e+000	8.098601e-002	
9.423343e-003	8.999222e+000	8.480275e-002	
9.867450e-003	8.999222e+000	8.879937e-002	
1.033249e-002	8.999222e+000	9.298436e-002	
1.081944e-002	8.999221e+000	9.736656e-002	
1.132935e-002	8.999221e+000	1.019553e-001	
1.186328e-002	8.999221e+000	1.067603e-001	
1.242238e-002	8.999220e+000	1.117917e-001	
1.300783e-002	8.999220e+000	1.170603e-001	
1.362087e-002	8.999219e+000	1.225772e-001	
1.426280e-002	8.999219e+000	1.283541e-001	
1.493498e-002	8.999218e+000	1.344032e-001	
1.563885e-002	8.999218e+000	1.407374e-001	
1.637588e-002	8.999217e+000	1.473701e-001	
1.714765e-002	8.999217e+000	1.543155e-001	
1.795580e-002	8.999216e+000	1.615881e-001	
1.880203e-002	8.999216e+000	1.692035e-001	
1.968814e-002	8.999215e+000	1.771778e-001	
2.061601e-002	8.999214e+000	1.855279e-001	
2.158761e-002	8.999214e+000	1.942715e-001	
2.260500e-002	8.999213e+000	2.034272e-001	
2.367034e-002	8.999212e+000	2.130144e-001	
2.478589e-002	8.999211e+000	2.230534e-001	
2.595401e-002	8.999210e+000	2.335656e-001	
2.717718e-002	8.999210e+000	2.445732e-001	
2.845800e-002	8.999209e+000	2.560995e-001	
2.979918e-002	8.999208e+000	2.681690e-001	
3.120357e-002	8.999207e+000	2.808074e-001	
3.267414e-002	8.999206e+000	2.940413e-001	
3.421402e-002	8.999205e+000	3.078990e-001	
3.582647e-002	8.999204e+000	3.224097e-001	
3.751492e-002	8.999203e+000	3.376044e-001	
3.928294e-002	8.999202e+000	3.535151e-001	
4.113428e-002	8.999200e+000	3.701756e-001	
4.307287e-002	8.999199e+000	3.876213e-001	
4.510283e-002	8.999197e+000	4.058892e-001	
4.722845e-002	8.999196e+000	4.250181e-001	
4.945425e-002	8.999194e+000	4.450484e-001	
5.178495e-002	8.999193e+000	4.660227e-001	
5.422549e-002	8.999191e+000	4.879856e-001	
5.678105e-002	8.999189e+000	5.109834e-001	
5.945704e-002	8.999187e+000	5.350651e-001	
6.225915e-002	8.999186e+000	5.602817e-001	
6.519332e-002	8.999184e+000	5.866866e-001	
6.826577e-002	8.999182e+000	6.143361e-001	
7.148302e-002	8.999179e+000	6.432885e-001	
7.485189e-002	8.999177e+000	6.736054e-001	
7.837953e-002	8.999174e+000	7.053511e-001	
8.207342e-002	8.999171e+000	7.385928e-001	
8.594140e-002	8.999169e+000	7.734012e-001	
8.999166e-002	8.999166e+000	8.098499e-001	
9.423281e-002	8.999164e+000	8.480164e-001	
9.867383e-002	8.999160e+000	8.879815e-001	
1.033241e-001	8.999157e+000	9.298302e-001	
1.081936e-001	8.999153e+000	9.736510e-001	
1.132926e-001	8.999150e+000	1.019537e+000	
1.186319e-001	8.999146e+000	1.067585e+000	
1.242227e-001	8.999143e+000	1.117898e+000	
1.300771e-001	8.999138e+000	1.170582e+000	
1.362074e-001	8.999134e+000	1.225749e+000	
1.426266e-001	8.999129e+000	1.283515e+000	
1.493483e-001	8.999125e+000	1.344004e+000	
1.563868e-001	8.999120e+000	1.407343e+000	
1.637570e-001	8.999115e+000	1.473668e+000	
1.714745e-001	8.999109e+000	1.543118e+000	
1.795557e-001	8.999104e+000	1.615841e+000	
1.880178e-001	8.999098e+000	1.691991e+000	
1.968787e-001	8.999092e+000	1.771729e+000	
2.061571e-001	8.999085e+000	1.855226e+000	
2.158729e-001	8.999079e+000	1.942657e+000	
2.260465e-001	8.999071e+000	2.034208e+000	
2.366995e-001	8.999064e+000	2.130074e+000	
2.478546e-001	8.999056e+000	2.230457e+000	
2.595354e-001	8.999048e+000	2.335571e+000	
2.717667e-001	8.999040e+000	2.445639e+000	
2.845743e-001	8.999031e+000	2.560893e+000	
2.979856e-001	8.999022e+000	2.681579e+000	
3.120289e-001	8.999012e+000	2.807952e+000	
3.267340e-001	8.999002e+000	2.940280e+000	
3.421321e-001	8.998991e+000	3.078844e+000	
3.582558e-001	8.998980e+000	3.223937e+000	
3.751394e-001	8.998967e+000	3.375867e+000	
3.928187e-001	8.998956e+000	3.534958e+000	
4.113310e-001	8.998942e+000	3.701544e+000	
4.307158e-001	8.998929e+000	3.875981e+000	
4.510141e-001	8.998915e+000	4.058638e+000	
4.722690e-001	8.998900e+000	4.249901e+000	
4.945255e-001	8.998884e+000	4.450178e+000	
5.178308e-001	8.998868e+000	4.659891e+000	
5.422344e-001	8.998851e+000	4.879487e+000	
5.677880e-001	8.998834e+000	5.109430e+000	
5.945458e-001	8.998815e+000	5.350207e+000	
6.225646e-001	8.998796e+000	5.602331e+000	
6.519036e-001	8.998775e+000	5.866334e+000	
6.826252e-001	8.998754e+000	6.142776e+000	
7.147946e-001	8.998731e+000	6.432244e+000	
7.484799e-001	8.998708e+000	6.735352e+000	
7.837525e-001	8.998683e+000	7.052740e+000	
8.206873e-001	8.998657e+000	7.385084e+000	
8.593625e-001	8.998631e+000	7.733086e+000	
8.998602e-001	8.998602e+000	8.097484e+000	
9.422662e-001	8.998572e+000	8.479051e+000	
9.866705e-001	8.998542e+000	8.878596e+000	
1.033167e+000	8.998509e+000	9.296964e+000	
1.081855e+000	8.998475e+000	9.735043e+000	
1.132836e+000	8.998440e+000	1.019376e+001	
1.186221e+000	8.998403e+000	1.067409e+001	
1.242120e+000	8.998363e+000	1.117705e+001	
1.300653e+000	8.998322e+000	1.170370e+001	
1.361945e+000	8.998281e+000	1.225516e+001	
1.426124e+000	8.998236e+000	1.283260e+001	
1.493328e+000	8.998188e+000	1.343724e+001	
1.563697e+000	8.998139e+000	1.407037e+001	
1.637383e+000	8.998088e+000	1.473331e+001	
1.714540e+000	8.998034e+000	1.542749e+001	
1.795333e+000	8.997978e+000	1.615436e+001	
1.879932e+000	8.997919e+000	1.691547e+001	
1.968517e+000	8.997857e+000	1.771243e+001	
2.061275e+000	8.997792e+000	1.854693e+001	
2.158404e+000	8.997725e+000	1.942072e+001	
2.260108e+000	8.997654e+000	2.033567e+001	
2.366605e+000	8.997580e+000	2.129371e+001	
2.478118e+000	8.997501e+000	2.229687e+001	
2.594884e+000	8.997420e+000	2.334727e+001	
2.717152e+000	8.997334e+000	2.444712e+001	
2.845179e+000	8.997246e+000	2.559877e+001	
2.979237e+000	8.997151e+000	2.680464e+001	
3.119610e+000	8.997054e+000	2.806730e+001	
3.266595e+000	8.996951e+000	2.938940e+001	
3.420505e+000	8.996843e+000	3.077374e+001	
3.581663e+000	8.996731e+000	3.222326e+001	
3.750412e+000	8.996613e+000	3.374101e+001	
3.927110e+000	8.996490e+000	3.533020e+001	
4.112130e+000	8.996360e+000	3.699420e+001	
4.305863e+000	8.996224e+000	3.873651e+001	
4.508721e+000	8.996082e+000	4.056083e+001	
4.721133e+000	8.995934e+000	4.247100e+001	
4.943547e+000	8.995777e+000	4.447105e+001	
5.176435e+000	8.995614e+000	4.656522e+001	
5.420290e+000	8.995442e+000	4.875791e+001	
5.675627e+000	8.995263e+000	5.105376e+001	
5.942987e+000	8.995075e+000	5.345762e+001	
6.222935e+000	8.994878e+000	5.597454e+001	
6.516064e+000	8.994672e+000	5.860985e+001	
6.822992e+000	8.994455e+000	6.136910e+001	
7.144370e+000	8.994228e+000	6.425809e+001	
7.480875e+000	8.993990e+000	6.728291e+001	
7.833220e+000	8.993740e+000	7.044995e+001	
8.202149e+000	8.993479e+000	7.376586e+001	
8.588443e+000	8.993203e+000	7.723761e+001	
8.992914e+000	8.992914e+000	8.087251e+001	
9.416420e+000	8.992611e+000	8.467820e+001	
9.859853e+000	8.992292e+000	8.866268e+001	
1.032415e+001	8.991958e+000	9.283430e+001	
1.081029e+001	8.991605e+000	9.720182e+001	
1.131929e+001	8.991233e+000	1.017744e+002	
1.185224e+001	8.990841e+000	1.065616e+002	
1.241024e+001	8.990427e+000	1.115734e+002	
1.299449e+001	8.989988e+000	1.168203e+002	
1.360619e+001	8.989524e+000	1.223132e+002	
1.424665e+001	8.989030e+000	1.280636e+002	
1.491720e+001	8.988502e+000	1.340833e+002	
1.561924e+001	8.987937e+000	1.403848e+002	
1.635425e+001	8.987328e+000	1.469810e+002	
1.712374e+001	8.986666e+000	1.538853e+002	
1.792931e+001	8.985942e+000	1.611118e+002	
1.877262e+001	8.985142e+000	1.686747e+002	
1.965538e+001	8.984244e+000	1.765888e+002	
2.057937e+001	8.983222e+000	1.848691e+002	
2.154640e+001	8.982037e+000	1.935306e+002	
2.255832e+001	8.980629e+000	2.025879e+002	
2.361695e+001	8.978915e+000	2.120546e+002	
2.472407e+001	8.976768e+000	2.219423e+002	
2.588128e+001	8.973993e+000	2.322584e+002	
2.708983e+001	8.970285e+000	2.430035e+002	
2.835033e+001	8.965160e+000	2.541652e+002	
2.966215e+001	8.957828e+000	2.657085e+002	
3.102243e+001	8.946966e+000	2.775566e+002	
3.242411e+001	8.930342e+000	2.895584e+002	
3.385266e+001	8.904159e+000	3.014295e+002	
3.528107e+001	8.862204e+000	3.126680e+002	
3.666520e+001	8.795369e+000	3.224840e+002	
3.794724e+001	8.693211e+000	3.298834e+002	
3.907499e+001	8.548676e+000	3.340394e+002	
4.002566e+001	8.362546e+000	3.347164e+002	
4.080951e+001	8.142569e+000	3.322943e+002	
4.145401e+001	7.898899e+000	3.274410e+002	
4.198868e+001	7.640683e+000	3.208222e+002	
4.243834e+001	7.374939e+000	3.129802e+002	
4.282194e+001	7.106673e+000	3.043215e+002	
4.315369e+001	6.839398e+000	2.951453e+002	
4.344402e+001	6.575519e+000	2.856670e+002	
4.370076e+001	6.316681e+000	2.760437e+002	
4.392982e+001	6.064003e+000	2.663905e+002	
4.413564e+001	5.818210e+000	2.567904e+002	
4.432191e+001	5.579798e+000	2.473073e+002	
4.449139e+001	5.349042e+000	2.379863e+002	
4.464635e+001	5.126087e+000	2.288611e+002	
4.478863e+001	4.910975e+000	2.199559e+002	
4.491975e+001	4.703675e+000	2.112879e+002	
4.504097e+001	4.504097e+000	2.028689e+002	
4.515336e+001	4.312113e+000	1.947064e+002	
4.525784e+001	4.127564e+000	1.868046e+002	
4.535517e+001	3.950270e+000	1.791652e+002	
4.544604e+001	3.780037e+000	1.717877e+002	
4.553093e+001	3.616651e+000	1.646695e+002	
4.561050e+001	3.459910e+000	1.578082e+002	
4.568513e+001	3.309595e+000	1.511993e+002	
4.575523e+001	3.165488e+000	1.448377e+002	
4.582115e+001	3.027373e+000	1.387177e+002	
4.588320e+001	2.895034e+000	1.328334e+002	
4.594167e+001	2.768259e+000	1.271784e+002	
4.599681e+001	2.646840e+000	1.217462e+002	
4.604887e+001	2.530573e+000	1.165300e+002	
4.609804e+001	2.419260e+000	1.115231e+002	
4.614452e+001	2.312705e+000	1.067186e+002	
4.618849e+001	2.210720e+000	1.021098e+002	
4.623011e+001	2.113124e+000	9.768993e+001	
4.626952e+001	2.019738e+000	9.345229e+001	
4.630686e+001	1.930391e+000	8.939036e+001	
4.634226e+001	1.844919e+000	8.549771e+001	
4.637584e+001	1.763160e+000	8.176804e+001	
4.640770e+001	1.684962e+000	7.819518e+001	
4.643794e+001	1.610174e+000	7.477318e+001	
4.646666e+001	1.538656e+000	7.149618e+001	
4.649382e+001	1.470264e+000	6.835817e+001	
4.651971e+001	1.404873e+000	6.535427e+001	
4.654431e+001	1.342353e+000	6.247888e+001	
4.656770e+001	1.282581e+000	5.972683e+001	
4.658993e+001	1.225440e+000	5.709317e+001	
4.661108e+001	1.170817e+000	5.457306e+001	
4.663120e+001	1.118604e+000	5.216186e+001	
4.665033e+001	1.068697e+000	4.985508e+001	
4.666854e+001	1.020996e+000	4.764842e+001	
4.668588e+001	9.754062e-001	4.553770e+001	
4.670238e+001	9.318350e-001	4.351891e+001	
4.671809e+001	8.901948e-001	4.158820e+001	
4.673305e+001	8.504018e-001	3.974187e+001	
4.674730e+001	8.123750e-001	3.797634e+001	
4.676088e+001	7.760373e-001	3.628819e+001	
4.677380e+001	7.413148e-001	3.467411e+001	
4.678613e+001	7.081367e-001	3.313097e+001	
4.679786e+001	6.764349e-001	3.165571e+001	
4.680905e+001	6.461448e-001	3.024543e+001	
4.681972e+001	6.172041e-001	2.889732e+001	
4.682988e+001	5.895533e-001	2.760871e+001	
4.683957e+001	5.631355e-001	2.637702e+001	
4.684881e+001	5.378963e-001	2.519980e+001	
4.685762e+001	5.137836e-001	2.407467e+001	
4.686602e+001	4.907475e-001	2.299938e+001	
4.687403e+001	4.687403e-001	2.197174e+001	
4.688167e+001	4.477164e-001	2.098969e+001	
4.688895e+001	4.276323e-001	2.005123e+001	
4.689590e+001	4.084463e-001	1.915446e+001	
4.690253e+001	3.901183e-001	1.829754e+001	
4.690886e+001	3.726103e-001	1.747873e+001	
4.691489e+001	3.558859e-001	1.669635e+001	
4.692065e+001	3.399101e-001	1.594880e+001	
4.692615e+001	3.246496e-001	1.523456e+001	
4.693139e+001	3.100726e-001	1.455214e+001	
4.693639e+001	2.961486e-001	1.390015e+001	
4.694108e+001	2.828480e-001	1.327719e+001	
4.694563e+001	2.701439e-001	1.268208e+001	
4.694997e+001	2.580093e-001	1.211353e+001	
4.695411e+001	2.464187e-001	1.157037e+001	
4.695806e+001	2.353478e-001	1.105148e+001	
4.696183e+001	2.247735e-001	1.055577e+001	
