V(out)	I(R3)	power	
1.477975e-017	6.161226e+000	9.106139e-017	
1.547630e-017	6.161226e+000	9.535298e-017	
1.620568e-017	6.161226e+000	9.984683e-017	
1.696942e-017	6.161226e+000	1.045525e-016	
1.776917e-017	6.161226e+000	1.094799e-016	
1.860661e-017	6.161226e+000	1.146395e-016	
1.948351e-017	6.161226e+000	1.200423e-016	
2.040174e-017	6.161226e+000	1.256997e-016	
2.136324e-017	6.161226e+000	1.316238e-016	
2.237006e-017	6.161226e+000	1.378270e-016	
2.342433e-017	6.161226e+000	1.443226e-016	
2.452828e-017	6.161226e+000	1.511243e-016	
2.568427e-017	6.161226e+000	1.582466e-016	
2.689473e-017	6.161226e+000	1.657045e-016	
2.816224e-017	6.161226e+000	1.735139e-016	
2.948948e-017	6.161226e+000	1.816914e-016	
3.087928e-017	6.161226e+000	1.902542e-016	
3.233457e-017	6.161226e+000	1.992206e-016	
3.385845e-017	6.161226e+000	2.086096e-016	
3.545416e-017	6.161226e+000	2.184411e-016	
3.712506e-017	6.161226e+000	2.287359e-016	
3.887471e-017	6.161226e+000	2.395159e-016	
4.070682e-017	6.161226e+000	2.508039e-016	
4.262527e-017	6.161226e+000	2.626239e-016	
4.463414e-017	6.161226e+000	2.750010e-016	
4.673768e-017	6.161226e+000	2.879614e-016	
4.894036e-017	6.161226e+000	3.015326e-016	
5.124685e-017	6.161226e+000	3.157434e-016	
5.366204e-017	6.161226e+000	3.306239e-016	
5.619105e-017	6.161226e+000	3.462057e-016	
5.883925e-017	6.161226e+000	3.625219e-016	
6.161226e-017	6.161226e+000	3.796071e-016	
6.451596e-017	6.161226e+000	3.974974e-016	
6.755650e-017	6.161226e+000	4.162309e-016	
7.074034e-017	6.161226e+000	4.358472e-016	
7.407423e-017	6.161226e+000	4.563881e-016	
7.756524e-017	6.161226e+000	4.778970e-016	
8.122078e-017	6.161226e+000	5.004196e-016	
8.504859e-017	6.161226e+000	5.240036e-016	
8.905681e-017	6.161226e+000	5.486991e-016	
9.325393e-017	6.161226e+000	5.745585e-016	
9.764885e-017	6.161226e+000	6.016366e-016	
1.022509e-016	6.161226e+000	6.299909e-016	
1.070698e-016	6.161226e+000	6.596814e-016	
1.121159e-016	6.161226e+000	6.907713e-016	
1.173997e-016	6.161226e+000	7.233263e-016	
1.229326e-016	6.161226e+000	7.574156e-016	
1.287263e-016	6.161226e+000	7.931115e-016	
1.347929e-016	6.161226e+000	8.304897e-016	
1.411455e-016	6.161226e+000	8.696295e-016	
1.477975e-016	6.161226e+000	9.106139e-016	
1.547630e-016	6.161226e+000	9.535298e-016	
1.620568e-016	6.161226e+000	9.984682e-016	
1.696942e-016	6.161226e+000	1.045525e-015	
1.776917e-016	6.161226e+000	1.094799e-015	
1.860660e-016	6.161226e+000	1.146395e-015	
1.948351e-016	6.161226e+000	1.200423e-015	
2.040174e-016	6.161226e+000	1.256997e-015	
2.136324e-016	6.161226e+000	1.316238e-015	
2.237006e-016	6.161226e+000	1.378270e-015	
2.342433e-016	6.161226e+000	1.443226e-015	
2.452828e-016	6.161226e+000	1.511243e-015	
2.568427e-016	6.161226e+000	1.582466e-015	
2.689473e-016	6.161226e+000	1.657045e-015	
2.816224e-016	6.161226e+000	1.735139e-015	
2.948948e-016	6.161226e+000	1.816914e-015	
3.087928e-016	6.161226e+000	1.902542e-015	
3.233457e-016	6.161226e+000	1.992206e-015	
3.385846e-016	6.161226e+000	2.086096e-015	
3.545415e-016	6.161226e+000	2.184411e-015	
3.712506e-016	6.161226e+000	2.287359e-015	
3.887471e-016	6.161226e+000	2.395158e-015	
4.070682e-016	6.161226e+000	2.508039e-015	
4.262527e-016	6.161226e+000	2.626239e-015	
4.463414e-016	6.161226e+000	2.750010e-015	
4.673768e-016	6.161226e+000	2.879614e-015	
4.894036e-016	6.161226e+000	3.015326e-015	
5.124685e-016	6.161226e+000	3.157434e-015	
5.366204e-016	6.161226e+000	3.306239e-015	
5.619105e-016	6.161226e+000	3.462057e-015	
5.883925e-016	6.161226e+000	3.625219e-015	
6.161226e-016	6.161226e+000	3.796071e-015	
6.451596e-016	6.161226e+000	3.974974e-015	
6.755650e-016	6.161226e+000	4.162308e-015	
7.074034e-016	6.161226e+000	4.358472e-015	
7.407423e-016	6.161226e+000	4.563880e-015	
7.756524e-016	6.161226e+000	4.778970e-015	
8.122078e-016	6.161226e+000	5.004195e-015	
8.504859e-016	6.161226e+000	5.240036e-015	
8.905681e-016	6.161226e+000	5.486991e-015	
9.325393e-016	6.161226e+000	5.745585e-015	
9.764885e-016	6.161226e+000	6.016366e-015	
1.022509e-015	6.161226e+000	6.299909e-015	
1.070698e-015	6.161226e+000	6.596814e-015	
1.121159e-015	6.161226e+000	6.907713e-015	
1.173997e-015	6.161226e+000	7.233263e-015	
1.229326e-015	6.161226e+000	7.574156e-015	
1.287263e-015	6.161226e+000	7.931115e-015	
1.347929e-015	6.161226e+000	8.304897e-015	
1.411455e-015	6.161226e+000	8.696295e-015	
1.477975e-015	6.161226e+000	9.106139e-015	
1.547630e-015	6.161226e+000	9.535298e-015	
1.620568e-015	6.161226e+000	9.984683e-015	
1.696943e-015	6.161226e+000	1.045525e-014	
1.776917e-015	6.161226e+000	1.094799e-014	
1.860661e-015	6.161226e+000	1.146395e-014	
1.948351e-015	6.161226e+000	1.200423e-014	
2.040174e-015	6.161226e+000	1.256997e-014	
2.136324e-015	6.161226e+000	1.316237e-014	
2.237006e-015	6.161226e+000	1.378270e-014	
2.342433e-015	6.161226e+000	1.443226e-014	
2.452828e-015	6.161226e+000	1.511243e-014	
2.568426e-015	6.161226e+000	1.582466e-014	
2.689473e-015	6.161226e+000	1.657045e-014	
2.816224e-015	6.161226e+000	1.735139e-014	
2.948948e-015	6.161226e+000	1.816914e-014	
3.087928e-015	6.161226e+000	1.902542e-014	
3.233457e-015	6.161226e+000	1.992206e-014	
3.385845e-015	6.161226e+000	2.086096e-014	
3.545415e-015	6.161226e+000	2.184411e-014	
3.712506e-015	6.161226e+000	2.287359e-014	
3.887471e-015	6.161226e+000	2.395159e-014	
4.070682e-015	6.161226e+000	2.508039e-014	
4.262527e-015	6.161226e+000	2.626239e-014	
4.463414e-015	6.161226e+000	2.750010e-014	
4.673768e-015	6.161226e+000	2.879614e-014	
4.894036e-015	6.161226e+000	3.015326e-014	
5.124684e-015	6.161226e+000	3.157434e-014	
5.366204e-015	6.161226e+000	3.306239e-014	
5.619105e-015	6.161226e+000	3.462057e-014	
5.883925e-015	6.161226e+000	3.625219e-014	
6.161226e-015	6.161226e+000	3.796071e-014	
6.451596e-015	6.161226e+000	3.974974e-014	
6.755650e-015	6.161226e+000	4.162309e-014	
7.074034e-015	6.161226e+000	4.358472e-014	
7.407423e-015	6.161226e+000	4.563880e-014	
7.756524e-015	6.161226e+000	4.778969e-014	
8.122078e-015	6.161226e+000	5.004196e-014	
8.504860e-015	6.161226e+000	5.240036e-014	
8.905682e-015	6.161226e+000	5.486991e-014	
9.325393e-015	6.161226e+000	5.745585e-014	
9.764886e-015	6.161226e+000	6.016366e-014	
1.022509e-014	6.161226e+000	6.299909e-014	
1.070698e-014	6.161226e+000	6.596814e-014	
1.121159e-014	6.161226e+000	6.907713e-014	
1.173997e-014	6.161226e+000	7.233263e-014	
1.229326e-014	6.161226e+000	7.574156e-014	
1.287263e-014	6.161226e+000	7.931115e-014	
1.347929e-014	6.161226e+000	8.304897e-014	
1.411455e-014	6.161226e+000	8.696295e-014	
1.477975e-014	6.161226e+000	9.106139e-014	
1.547630e-014	6.161226e+000	9.535298e-014	
1.620567e-014	6.161226e+000	9.984682e-014	
1.696943e-014	6.161226e+000	1.045525e-013	
1.776917e-014	6.161226e+000	1.094799e-013	
1.860661e-014	6.161226e+000	1.146395e-013	
1.948351e-014	6.161226e+000	1.200423e-013	
2.040174e-014	6.161226e+000	1.256997e-013	
2.136324e-014	6.161226e+000	1.316238e-013	
2.237006e-014	6.161226e+000	1.378270e-013	
2.342433e-014	6.161226e+000	1.443226e-013	
2.452828e-014	6.161226e+000	1.511243e-013	
2.568426e-014	6.161226e+000	1.582466e-013	
2.689473e-014	6.161226e+000	1.657045e-013	
2.816224e-014	6.161226e+000	1.735139e-013	
2.948948e-014	6.161226e+000	1.816914e-013	
3.087928e-014	6.161226e+000	1.902542e-013	
3.233457e-014	6.161226e+000	1.992206e-013	
3.385845e-014	6.161226e+000	2.086096e-013	
3.545416e-014	6.161226e+000	2.184411e-013	
3.712506e-014	6.161226e+000	2.287359e-013	
3.887471e-014	6.161226e+000	2.395159e-013	
4.070682e-014	6.161226e+000	2.508039e-013	
4.262527e-014	6.161226e+000	2.626239e-013	
4.463414e-014	6.161226e+000	2.750010e-013	
4.673768e-014	6.161226e+000	2.879614e-013	
4.894036e-014	6.161226e+000	3.015326e-013	
5.124685e-014	6.161226e+000	3.157434e-013	
5.366203e-014	6.161226e+000	3.306239e-013	
5.619105e-014	6.161226e+000	3.462057e-013	
5.883925e-014	6.161226e+000	3.625219e-013	
6.161226e-014	6.161226e+000	3.796071e-013	
6.451596e-014	6.161226e+000	3.974974e-013	
6.755650e-014	6.161226e+000	4.162309e-013	
7.074034e-014	6.161226e+000	4.358472e-013	
7.407423e-014	6.161226e+000	4.563881e-013	
7.756524e-014	6.161226e+000	4.778970e-013	
8.122078e-014	6.161226e+000	5.004195e-013	
8.504859e-014	6.161226e+000	5.240036e-013	
8.905681e-014	6.161226e+000	5.486991e-013	
9.325393e-014	6.161226e+000	5.745585e-013	
9.764885e-014	6.161226e+000	6.016366e-013	
1.022509e-013	6.161226e+000	6.299909e-013	
1.070698e-013	6.161226e+000	6.596814e-013	
1.121159e-013	6.161226e+000	6.907713e-013	
1.173997e-013	6.161226e+000	7.233263e-013	
1.229326e-013	6.161226e+000	7.574156e-013	
1.287263e-013	6.161226e+000	7.931115e-013	
1.347929e-013	6.161226e+000	8.304897e-013	
1.411455e-013	6.161226e+000	8.696295e-013	
1.477975e-013	6.161226e+000	9.106139e-013	
1.547630e-013	6.161226e+000	9.535298e-013	
1.620568e-013	6.161226e+000	9.984683e-013	
1.696943e-013	6.161226e+000	1.045525e-012	
1.776917e-013	6.161226e+000	1.094799e-012	
1.860660e-013	6.161226e+000	1.146395e-012	
1.948351e-013	6.161226e+000	1.200423e-012	
2.040174e-013	6.161226e+000	1.256997e-012	
2.136324e-013	6.161226e+000	1.316238e-012	
2.237006e-013	6.161226e+000	1.378270e-012	
2.342433e-013	6.161226e+000	1.443226e-012	
2.452828e-013	6.161226e+000	1.511243e-012	
2.568426e-013	6.161226e+000	1.582466e-012	
2.689473e-013	6.161226e+000	1.657045e-012	
2.816224e-013	6.161226e+000	1.735139e-012	
2.948948e-013	6.161226e+000	1.816913e-012	
3.087928e-013	6.161226e+000	1.902542e-012	
3.233457e-013	6.161226e+000	1.992206e-012	
3.385845e-013	6.161226e+000	2.086096e-012	
3.545416e-013	6.161226e+000	2.184411e-012	
3.712506e-013	6.161226e+000	2.287359e-012	
3.887471e-013	6.161226e+000	2.395159e-012	
4.070682e-013	6.161226e+000	2.508039e-012	
4.262527e-013	6.161226e+000	2.626239e-012	
4.463414e-013	6.161226e+000	2.750010e-012	
4.673768e-013	6.161226e+000	2.879614e-012	
4.894036e-013	6.161226e+000	3.015326e-012	
5.124685e-013	6.161226e+000	3.157434e-012	
5.366203e-013	6.161226e+000	3.306239e-012	
5.619105e-013	6.161226e+000	3.462057e-012	
5.883925e-013	6.161226e+000	3.625219e-012	
6.161226e-013	6.161226e+000	3.796070e-012	
6.451595e-013	6.161226e+000	3.974974e-012	
6.755650e-013	6.161226e+000	4.162309e-012	
7.074034e-013	6.161226e+000	4.358472e-012	
7.407423e-013	6.161226e+000	4.563880e-012	
7.756524e-013	6.161226e+000	4.778969e-012	
8.122078e-013	6.161226e+000	5.004196e-012	
8.504860e-013	6.161226e+000	5.240036e-012	
8.905681e-013	6.161226e+000	5.486991e-012	
9.325393e-013	6.161226e+000	5.745585e-012	
9.764885e-013	6.161226e+000	6.016366e-012	
1.022509e-012	6.161226e+000	6.299909e-012	
1.070698e-012	6.161226e+000	6.596814e-012	
1.121159e-012	6.161226e+000	6.907713e-012	
1.173997e-012	6.161226e+000	7.233263e-012	
1.229326e-012	6.161226e+000	7.574156e-012	
1.287263e-012	6.161226e+000	7.931116e-012	
1.347929e-012	6.161226e+000	8.304897e-012	
1.411455e-012	6.161226e+000	8.696295e-012	
1.477975e-012	6.161226e+000	9.106139e-012	
1.547630e-012	6.161226e+000	9.535298e-012	
1.620568e-012	6.161226e+000	9.984683e-012	
1.696943e-012	6.161226e+000	1.045525e-011	
1.776917e-012	6.161226e+000	1.094799e-011	
1.860660e-012	6.161226e+000	1.146395e-011	
1.948351e-012	6.161226e+000	1.200423e-011	
2.040174e-012	6.161226e+000	1.256997e-011	
2.136324e-012	6.161226e+000	1.316238e-011	
2.237006e-012	6.161226e+000	1.378270e-011	
2.342433e-012	6.161226e+000	1.443226e-011	
2.452828e-012	6.161226e+000	1.511243e-011	
2.568427e-012	6.161226e+000	1.582466e-011	
2.689473e-012	6.161226e+000	1.657045e-011	
2.816224e-012	6.161226e+000	1.735139e-011	
2.948948e-012	6.161226e+000	1.816914e-011	
3.087928e-012	6.161226e+000	1.902542e-011	
3.233457e-012	6.161226e+000	1.992206e-011	
3.385846e-012	6.161226e+000	2.086096e-011	
3.545415e-012	6.161226e+000	2.184411e-011	
3.712506e-012	6.161226e+000	2.287359e-011	
3.887471e-012	6.161226e+000	2.395158e-011	
4.070682e-012	6.161226e+000	2.508039e-011	
4.262527e-012	6.161226e+000	2.626239e-011	
4.463414e-012	6.161226e+000	2.750010e-011	
4.673768e-012	6.161226e+000	2.879614e-011	
4.894036e-012	6.161226e+000	3.015326e-011	
5.124685e-012	6.161226e+000	3.157434e-011	
5.366204e-012	6.161226e+000	3.306239e-011	
5.619105e-012	6.161226e+000	3.462057e-011	
5.883925e-012	6.161226e+000	3.625219e-011	
6.161226e-012	6.161226e+000	3.796070e-011	
6.451596e-012	6.161226e+000	3.974974e-011	
6.755650e-012	6.161226e+000	4.162308e-011	
7.074034e-012	6.161226e+000	4.358472e-011	
7.407423e-012	6.161226e+000	4.563880e-011	
7.756524e-012	6.161226e+000	4.778969e-011	
8.122078e-012	6.161226e+000	5.004195e-011	
8.504859e-012	6.161226e+000	5.240036e-011	
8.905681e-012	6.161226e+000	5.486991e-011	
9.325393e-012	6.161226e+000	5.745585e-011	
9.764885e-012	6.161226e+000	6.016366e-011	
1.022509e-011	6.161226e+000	6.299909e-011	
1.070698e-011	6.161226e+000	6.596815e-011	
1.121159e-011	6.161226e+000	6.907713e-011	
1.173997e-011	6.161226e+000	7.233263e-011	
1.229326e-011	6.161226e+000	7.574156e-011	
1.287263e-011	6.161226e+000	7.931115e-011	
1.347929e-011	6.161226e+000	8.304897e-011	
1.411455e-011	6.161226e+000	8.696295e-011	
1.477975e-011	6.161226e+000	9.106139e-011	
1.547630e-011	6.161226e+000	9.535298e-011	
1.620568e-011	6.161226e+000	9.984683e-011	
1.696943e-011	6.161226e+000	1.045525e-010	
1.776917e-011	6.161226e+000	1.094799e-010	
1.860661e-011	6.161226e+000	1.146395e-010	
1.948351e-011	6.161226e+000	1.200423e-010	
2.040174e-011	6.161226e+000	1.256997e-010	
2.136324e-011	6.161226e+000	1.316238e-010	
2.237006e-011	6.161226e+000	1.378270e-010	
2.342433e-011	6.161226e+000	1.443226e-010	
2.452828e-011	6.161226e+000	1.511243e-010	
2.568427e-011	6.161226e+000	1.582466e-010	
2.689473e-011	6.161226e+000	1.657045e-010	
2.816224e-011	6.161226e+000	1.735139e-010	
2.948948e-011	6.161226e+000	1.816913e-010	
3.087928e-011	6.161226e+000	1.902542e-010	
3.233457e-011	6.161226e+000	1.992206e-010	
3.385845e-011	6.161226e+000	2.086096e-010	
3.545415e-011	6.161226e+000	2.184410e-010	
3.712506e-011	6.161226e+000	2.287359e-010	
3.887471e-011	6.161226e+000	2.395159e-010	
4.070682e-011	6.161226e+000	2.508039e-010	
4.262527e-011	6.161226e+000	2.626239e-010	
4.463414e-011	6.161226e+000	2.750010e-010	
4.673768e-011	6.161226e+000	2.879614e-010	
4.894036e-011	6.161226e+000	3.015326e-010	
5.124685e-011	6.161226e+000	3.157434e-010	
5.366204e-011	6.161226e+000	3.306239e-010	
5.619105e-011	6.161226e+000	3.462057e-010	
5.883925e-011	6.161226e+000	3.625219e-010	
6.161226e-011	6.161226e+000	3.796070e-010	
6.451596e-011	6.161226e+000	3.974974e-010	
6.755650e-011	6.161226e+000	4.162309e-010	
7.074034e-011	6.161226e+000	4.358472e-010	
7.407423e-011	6.161226e+000	4.563880e-010	
7.756524e-011	6.161226e+000	4.778970e-010	
8.122078e-011	6.161226e+000	5.004196e-010	
8.504859e-011	6.161226e+000	5.240036e-010	
8.905681e-011	6.161226e+000	5.486991e-010	
9.325393e-011	6.161226e+000	5.745585e-010	
9.764885e-011	6.161226e+000	6.016366e-010	
1.022509e-010	6.161226e+000	6.299909e-010	
1.070698e-010	6.161226e+000	6.596815e-010	
1.121159e-010	6.161226e+000	6.907713e-010	
1.173997e-010	6.161226e+000	7.233263e-010	
1.229326e-010	6.161226e+000	7.574156e-010	
1.287263e-010	6.161226e+000	7.931115e-010	
1.347929e-010	6.161226e+000	8.304897e-010	
1.411455e-010	6.161226e+000	8.696295e-010	
1.477975e-010	6.161226e+000	9.106139e-010	
1.547630e-010	6.161226e+000	9.535298e-010	
1.620568e-010	6.161226e+000	9.984683e-010	
1.696943e-010	6.161226e+000	1.045525e-009	
1.776917e-010	6.161226e+000	1.094799e-009	
1.860661e-010	6.161226e+000	1.146395e-009	
1.948351e-010	6.161226e+000	1.200423e-009	
2.040174e-010	6.161226e+000	1.256997e-009	
2.136324e-010	6.161226e+000	1.316238e-009	
2.237006e-010	6.161226e+000	1.378270e-009	
2.342433e-010	6.161226e+000	1.443226e-009	
2.452828e-010	6.161226e+000	1.511243e-009	
2.568427e-010	6.161226e+000	1.582466e-009	
2.689473e-010	6.161226e+000	1.657045e-009	
2.816224e-010	6.161226e+000	1.735139e-009	
2.948948e-010	6.161226e+000	1.816914e-009	
3.087928e-010	6.161226e+000	1.902542e-009	
3.233457e-010	6.161226e+000	1.992206e-009	
3.385845e-010	6.161226e+000	2.086096e-009	
3.545416e-010	6.161226e+000	2.184411e-009	
3.712506e-010	6.161226e+000	2.287359e-009	
3.887471e-010	6.161226e+000	2.395159e-009	
4.070682e-010	6.161226e+000	2.508039e-009	
4.262527e-010	6.161226e+000	2.626239e-009	
4.463414e-010	6.161226e+000	2.750010e-009	
4.673768e-010	6.161226e+000	2.879614e-009	
4.894036e-010	6.161226e+000	3.015326e-009	
5.124685e-010	6.161226e+000	3.157434e-009	
5.366204e-010	6.161226e+000	3.306239e-009	
5.619105e-010	6.161226e+000	3.462058e-009	
5.883925e-010	6.161226e+000	3.625219e-009	
6.161226e-010	6.161226e+000	3.796070e-009	
6.451596e-010	6.161226e+000	3.974974e-009	
6.755650e-010	6.161226e+000	4.162308e-009	
7.074034e-010	6.161226e+000	4.358472e-009	
7.407423e-010	6.161226e+000	4.563881e-009	
7.756524e-010	6.161226e+000	4.778969e-009	
8.122077e-010	6.161226e+000	5.004195e-009	
8.504860e-010	6.161226e+000	5.240036e-009	
8.905681e-010	6.161226e+000	5.486991e-009	
9.325393e-010	6.161226e+000	5.745585e-009	
9.764886e-010	6.161226e+000	6.016366e-009	
1.022509e-009	6.161226e+000	6.299909e-009	
1.070698e-009	6.161226e+000	6.596815e-009	
1.121159e-009	6.161226e+000	6.907713e-009	
1.173997e-009	6.161226e+000	7.233263e-009	
1.229326e-009	6.161226e+000	7.574156e-009	
1.287263e-009	6.161226e+000	7.931115e-009	
1.347929e-009	6.161226e+000	8.304898e-009	
1.411455e-009	6.161226e+000	8.696295e-009	
1.477975e-009	6.161226e+000	9.106139e-009	
1.547630e-009	6.161226e+000	9.535298e-009	
1.620568e-009	6.161226e+000	9.984683e-009	
1.696943e-009	6.161226e+000	1.045525e-008	
1.776917e-009	6.161226e+000	1.094799e-008	
1.860661e-009	6.161226e+000	1.146395e-008	
1.948351e-009	6.161226e+000	1.200423e-008	
2.040174e-009	6.161226e+000	1.256997e-008	
2.136324e-009	6.161226e+000	1.316237e-008	
2.237006e-009	6.161226e+000	1.378270e-008	
2.342433e-009	6.161226e+000	1.443226e-008	
2.452828e-009	6.161226e+000	1.511243e-008	
2.568427e-009	6.161226e+000	1.582466e-008	
2.689473e-009	6.161226e+000	1.657045e-008	
2.816224e-009	6.161226e+000	1.735139e-008	
2.948948e-009	6.161226e+000	1.816914e-008	
3.087928e-009	6.161226e+000	1.902542e-008	
3.233457e-009	6.161226e+000	1.992206e-008	
3.385846e-009	6.161226e+000	2.086096e-008	
3.545416e-009	6.161226e+000	2.184411e-008	
3.712506e-009	6.161226e+000	2.287359e-008	
3.887471e-009	6.161226e+000	2.395159e-008	
4.070682e-009	6.161226e+000	2.508039e-008	
4.262527e-009	6.161226e+000	2.626239e-008	
4.463414e-009	6.161226e+000	2.750010e-008	
4.673768e-009	6.161226e+000	2.879614e-008	
4.894036e-009	6.161226e+000	3.015326e-008	
5.124685e-009	6.161226e+000	3.157434e-008	
5.366203e-009	6.161226e+000	3.306239e-008	
5.619105e-009	6.161226e+000	3.462057e-008	
5.883925e-009	6.161226e+000	3.625219e-008	
6.161226e-009	6.161226e+000	3.796071e-008	
6.451596e-009	6.161226e+000	3.974974e-008	
6.755650e-009	6.161226e+000	4.162308e-008	
7.074034e-009	6.161226e+000	4.358472e-008	
7.407423e-009	6.161226e+000	4.563881e-008	
7.756524e-009	6.161226e+000	4.778970e-008	
8.122078e-009	6.161226e+000	5.004196e-008	
8.504859e-009	6.161226e+000	5.240036e-008	
