V(out)	I(R3)	power	
4.491231e-009	3.253609e+000	1.461271e-008	
4.702896e-009	3.253609e+000	1.530139e-008	
4.924537e-009	3.253609e+000	1.602252e-008	
5.156623e-009	3.253609e+000	1.677764e-008	
5.399647e-009	3.253609e+000	1.756834e-008	
5.654125e-009	3.253609e+000	1.839631e-008	
5.920596e-009	3.253609e+000	1.926330e-008	
6.199625e-009	3.253609e+000	2.017116e-008	
6.491804e-009	3.253609e+000	2.112179e-008	
6.797753e-009	3.253609e+000	2.211723e-008	
7.118122e-009	3.253609e+000	2.315959e-008	
7.453588e-009	3.253609e+000	2.425106e-008	
7.804865e-009	3.253609e+000	2.539398e-008	
8.172697e-009	3.253609e+000	2.659076e-008	
8.557865e-009	3.253609e+000	2.784395e-008	
8.961184e-009	3.253609e+000	2.915619e-008	
9.383512e-009	3.253609e+000	3.053028e-008	
9.825743e-009	3.253609e+000	3.196913e-008	
1.028882e-008	3.253609e+000	3.347579e-008	
1.077371e-008	3.253609e+000	3.505345e-008	
1.128146e-008	3.253609e+000	3.670547e-008	
1.181314e-008	3.253609e+000	3.843535e-008	
1.236988e-008	3.253609e+000	4.024675e-008	
1.295285e-008	3.253609e+000	4.214352e-008	
1.356330e-008	3.253609e+000	4.412968e-008	
1.420252e-008	3.253609e+000	4.620945e-008	
1.487186e-008	3.253609e+000	4.838723e-008	
1.557275e-008	3.253609e+000	5.066765e-008	
1.630667e-008	3.253609e+000	5.305554e-008	
1.707518e-008	3.253609e+000	5.555598e-008	
1.787991e-008	3.253609e+000	5.817425e-008	
1.872257e-008	3.253609e+000	6.091591e-008	
1.960493e-008	3.253609e+000	6.378680e-008	
2.052889e-008	3.253609e+000	6.679298e-008	
2.149638e-008	3.253609e+000	6.994083e-008	
2.250948e-008	3.253609e+000	7.323704e-008	
2.357032e-008	3.253609e+000	7.668859e-008	
2.468115e-008	3.253609e+000	8.030281e-008	
2.584434e-008	3.253609e+000	8.408737e-008	
2.706234e-008	3.253609e+000	8.805029e-008	
2.833775e-008	3.253609e+000	9.219997e-008	
2.967327e-008	3.253609e+000	9.654522e-008	
3.107173e-008	3.253609e+000	1.010953e-007	
3.253609e-008	3.253609e+000	1.058597e-007	
3.406947e-008	3.253609e+000	1.108487e-007	
3.567511e-008	3.253609e+000	1.160729e-007	
3.735643e-008	3.253609e+000	1.215432e-007	
3.911699e-008	3.253609e+000	1.272714e-007	
4.096051e-008	3.253609e+000	1.332695e-007	
4.289092e-008	3.253609e+000	1.395503e-007	
4.491231e-008	3.253609e+000	1.461271e-007	
4.702896e-008	3.253609e+000	1.530139e-007	
4.924537e-008	3.253609e+000	1.602252e-007	
5.156623e-008	3.253609e+000	1.677764e-007	
5.399647e-008	3.253609e+000	1.756834e-007	
5.654125e-008	3.253609e+000	1.839631e-007	
5.920596e-008	3.253609e+000	1.926330e-007	
6.199625e-008	3.253609e+000	2.017116e-007	
6.491804e-008	3.253609e+000	2.112179e-007	
6.797753e-008	3.253609e+000	2.211723e-007	
7.118121e-008	3.253609e+000	2.315958e-007	
7.453588e-008	3.253609e+000	2.425106e-007	
7.804865e-008	3.253609e+000	2.539398e-007	
8.172697e-008	3.253609e+000	2.659076e-007	
8.557864e-008	3.253609e+000	2.784395e-007	
8.961184e-008	3.253609e+000	2.915619e-007	
9.383511e-008	3.253609e+000	3.053028e-007	
9.825743e-008	3.253609e+000	3.196913e-007	
1.028882e-007	3.253609e+000	3.347579e-007	
1.077371e-007	3.253609e+000	3.505345e-007	
1.128146e-007	3.253609e+000	3.670547e-007	
1.181314e-007	3.253609e+000	3.843534e-007	
1.236988e-007	3.253609e+000	4.024674e-007	
1.295285e-007	3.253609e+000	4.214352e-007	
1.356330e-007	3.253609e+000	4.412968e-007	
1.420252e-007	3.253609e+000	4.620945e-007	
1.487186e-007	3.253609e+000	4.838723e-007	
1.557275e-007	3.253609e+000	5.066765e-007	
1.630667e-007	3.253609e+000	5.305555e-007	
1.707518e-007	3.253609e+000	5.555598e-007	
1.787991e-007	3.253609e+000	5.817425e-007	
1.872257e-007	3.253609e+000	6.091591e-007	
1.960493e-007	3.253609e+000	6.378679e-007	
2.052889e-007	3.253609e+000	6.679298e-007	
2.149638e-007	3.253609e+000	6.994083e-007	
2.250948e-007	3.253609e+000	7.323704e-007	
2.357032e-007	3.253609e+000	7.668859e-007	
2.468115e-007	3.253609e+000	8.030282e-007	
2.584434e-007	3.253609e+000	8.408737e-007	
2.706234e-007	3.253609e+000	8.805028e-007	
2.833775e-007	3.253609e+000	9.219997e-007	
2.967327e-007	3.253609e+000	9.654522e-007	
3.107173e-007	3.253609e+000	1.010953e-006	
3.253609e-007	3.253609e+000	1.058597e-006	
3.406947e-007	3.253609e+000	1.108487e-006	
3.567511e-007	3.253609e+000	1.160729e-006	
3.735643e-007	3.253609e+000	1.215432e-006	
3.911699e-007	3.253609e+000	1.272714e-006	
4.096051e-007	3.253609e+000	1.332695e-006	
4.289092e-007	3.253609e+000	1.395503e-006	
4.491231e-007	3.253609e+000	1.461271e-006	
4.702896e-007	3.253609e+000	1.530139e-006	
4.924537e-007	3.253609e+000	1.602252e-006	
5.156623e-007	3.253609e+000	1.677764e-006	
5.399647e-007	3.253609e+000	1.756834e-006	
5.654125e-007	3.253609e+000	1.839631e-006	
5.920596e-007	3.253609e+000	1.926330e-006	
6.199625e-007	3.253609e+000	2.017116e-006	
6.491804e-007	3.253609e+000	2.112179e-006	
6.797753e-007	3.253609e+000	2.211723e-006	
7.118122e-007	3.253609e+000	2.315959e-006	
7.453588e-007	3.253609e+000	2.425106e-006	
7.804865e-007	3.253609e+000	2.539398e-006	
8.172697e-007	3.253609e+000	2.659076e-006	
8.557864e-007	3.253609e+000	2.784395e-006	
8.961184e-007	3.253609e+000	2.915619e-006	
9.383511e-007	3.253609e+000	3.053028e-006	
9.825743e-007	3.253609e+000	3.196913e-006	
1.028882e-006	3.253609e+000	3.347579e-006	
1.077371e-006	3.253609e+000	3.505345e-006	
1.128146e-006	3.253609e+000	3.670547e-006	
1.181314e-006	3.253609e+000	3.843535e-006	
1.236988e-006	3.253609e+000	4.024675e-006	
1.295285e-006	3.253609e+000	4.214352e-006	
1.356330e-006	3.253609e+000	4.412968e-006	
1.420252e-006	3.253609e+000	4.620945e-006	
1.487186e-006	3.253609e+000	4.838723e-006	
1.557275e-006	3.253609e+000	5.066765e-006	
1.630667e-006	3.253609e+000	5.305554e-006	
1.707518e-006	3.253609e+000	5.555597e-006	
1.787991e-006	3.253609e+000	5.817425e-006	
1.872257e-006	3.253609e+000	6.091592e-006	
1.960493e-006	3.253609e+000	6.378679e-006	
2.052888e-006	3.253609e+000	6.679297e-006	
2.149638e-006	3.253609e+000	6.994083e-006	
2.250948e-006	3.253609e+000	7.323704e-006	
2.357031e-006	3.253609e+000	7.668859e-006	
2.468115e-006	3.253609e+000	8.030281e-006	
2.584434e-006	3.253609e+000	8.408737e-006	
2.706234e-006	3.253609e+000	8.805029e-006	
2.833775e-006	3.253609e+000	9.219997e-006	
2.967327e-006	3.253609e+000	9.654522e-006	
3.107172e-006	3.253609e+000	1.010952e-005	
3.253609e-006	3.253609e+000	1.058597e-005	
3.406947e-006	3.253609e+000	1.108487e-005	
3.567511e-006	3.253609e+000	1.160729e-005	
3.735643e-006	3.253609e+000	1.215432e-005	
3.911699e-006	3.253609e+000	1.272714e-005	
4.096051e-006	3.253609e+000	1.332695e-005	
4.289092e-006	3.253609e+000	1.395503e-005	
4.491231e-006	3.253609e+000	1.461271e-005	
4.702896e-006	3.253609e+000	1.530138e-005	
4.924536e-006	3.253609e+000	1.602252e-005	
5.156623e-006	3.253609e+000	1.677763e-005	
5.399647e-006	3.253609e+000	1.756834e-005	
5.654124e-006	3.253609e+000	1.839631e-005	
5.920595e-006	3.253609e+000	1.926330e-005	
6.199624e-006	3.253609e+000	2.017115e-005	
6.491803e-006	3.253609e+000	2.112179e-005	
6.797753e-006	3.253609e+000	2.211723e-005	
7.118121e-006	3.253609e+000	2.315958e-005	
7.453587e-006	3.253609e+000	2.425106e-005	
7.804864e-006	3.253609e+000	2.539398e-005	
8.172696e-006	3.253609e+000	2.659076e-005	
8.557863e-006	3.253609e+000	2.784394e-005	
8.961183e-006	3.253609e+000	2.915618e-005	
9.383511e-006	3.253609e+000	3.053027e-005	
9.825741e-006	3.253609e+000	3.196912e-005	
1.028881e-005	3.253609e+000	3.347578e-005	
1.077371e-005	3.253609e+000	3.505344e-005	
1.128146e-005	3.253609e+000	3.670546e-005	
1.181314e-005	3.253609e+000	3.843533e-005	
1.236987e-005	3.253609e+000	4.024673e-005	
1.295285e-005	3.253609e+000	4.214350e-005	
1.356330e-005	3.253608e+000	4.412966e-005	
1.420252e-005	3.253608e+000	4.620943e-005	
1.487186e-005	3.253608e+000	4.838721e-005	
1.557275e-005	3.253608e+000	5.066763e-005	
1.630667e-005	3.253608e+000	5.305552e-005	
1.707518e-005	3.253608e+000	5.555595e-005	
1.787991e-005	3.253608e+000	5.817422e-005	
1.872256e-005	3.253608e+000	6.091588e-005	
1.960493e-005	3.253608e+000	6.378675e-005	
2.052888e-005	3.253608e+000	6.679293e-005	
2.149638e-005	3.253608e+000	6.994079e-005	
2.250947e-005	3.253608e+000	7.323699e-005	
2.357031e-005	3.253608e+000	7.668854e-005	
2.468114e-005	3.253608e+000	8.030276e-005	
2.584433e-005	3.253608e+000	8.408731e-005	
2.706233e-005	3.253608e+000	8.805022e-005	
2.833774e-005	3.253608e+000	9.219989e-005	
2.967326e-005	3.253608e+000	9.654514e-005	
3.107171e-005	3.253608e+000	1.010952e-004	
3.253608e-005	3.253608e+000	1.058596e-004	
3.406945e-005	3.253608e+000	1.108486e-004	
3.567510e-005	3.253608e+000	1.160728e-004	
3.735641e-005	3.253608e+000	1.215431e-004	
3.911696e-005	3.253607e+000	1.272712e-004	
4.096049e-005	3.253607e+000	1.332693e-004	
4.289090e-005	3.253607e+000	1.395501e-004	
4.491228e-005	3.253607e+000	1.461269e-004	
4.702893e-005	3.253607e+000	1.530137e-004	
4.924533e-005	3.253607e+000	1.602249e-004	
5.156619e-005	3.253607e+000	1.677761e-004	
5.399643e-005	3.253607e+000	1.756831e-004	
5.654120e-005	3.253607e+000	1.839628e-004	
5.920590e-005	3.253606e+000	1.926327e-004	
6.199619e-005	3.253606e+000	2.017112e-004	
6.491798e-005	3.253606e+000	2.112175e-004	
6.797746e-005	3.253606e+000	2.211719e-004	
7.118114e-005	3.253606e+000	2.315954e-004	
7.453580e-005	3.253606e+000	2.425101e-004	
7.804856e-005	3.253605e+000	2.539392e-004	
8.172687e-005	3.253605e+000	2.659070e-004	
8.557853e-005	3.253605e+000	2.784388e-004	
8.961172e-005	3.253605e+000	2.915611e-004	
9.383498e-005	3.253605e+000	3.053019e-004	
9.825728e-005	3.253604e+000	3.196903e-004	
1.028880e-004	3.253604e+000	3.347568e-004	
1.077370e-004	3.253604e+000	3.505334e-004	
1.128144e-004	3.253604e+000	3.670534e-004	
1.181312e-004	3.253603e+000	3.843521e-004	
1.236985e-004	3.253603e+000	4.024660e-004	
1.295283e-004	3.253603e+000	4.214336e-004	
1.356327e-004	3.253603e+000	4.412950e-004	
1.420249e-004	3.253602e+000	4.620925e-004	
1.487183e-004	3.253602e+000	4.838702e-004	
1.557272e-004	3.253602e+000	5.066741e-004	
1.630663e-004	3.253601e+000	5.305529e-004	
1.707514e-004	3.253601e+000	5.555569e-004	
1.787986e-004	3.253601e+000	5.817394e-004	
1.872251e-004	3.253600e+000	6.091558e-004	
1.960488e-004	3.253600e+000	6.378642e-004	
2.052882e-004	3.253599e+000	6.679256e-004	
2.149631e-004	3.253599e+000	6.994038e-004	
2.250940e-004	3.253598e+000	7.323654e-004	
2.357023e-004	3.253598e+000	7.668805e-004	
2.468106e-004	3.253597e+000	8.030222e-004	
2.584424e-004	3.253597e+000	8.408672e-004	
2.706223e-004	3.253596e+000	8.804957e-004	
2.833763e-004	3.253595e+000	9.219919e-004	
2.967314e-004	3.253595e+000	9.654436e-004	
3.107158e-004	3.253594e+000	1.010943e-003	
3.253593e-004	3.253593e+000	1.058587e-003	
3.406930e-004	3.253593e+000	1.108476e-003	
3.567493e-004	3.253592e+000	1.160716e-003	
3.735622e-004	3.253591e+000	1.215419e-003	
3.911676e-004	3.253590e+000	1.272699e-003	
4.096026e-004	3.253589e+000	1.332679e-003	
4.289065e-004	3.253588e+000	1.395485e-003	
4.491201e-004	3.253587e+000	1.461251e-003	
4.702863e-004	3.253586e+000	1.530117e-003	
4.924500e-004	3.253585e+000	1.602228e-003	
5.156584e-004	3.253584e+000	1.677738e-003	
5.399603e-004	3.253583e+000	1.756806e-003	
5.654077e-004	3.253582e+000	1.839600e-003	
5.920543e-004	3.253580e+000	1.926296e-003	
6.199567e-004	3.253579e+000	2.017078e-003	
6.491741e-004	3.253577e+000	2.112138e-003	
6.797684e-004	3.253576e+000	2.211678e-003	
7.118045e-004	3.253575e+000	2.315909e-003	
7.453505e-004	3.253573e+000	2.425052e-003	
7.804774e-004	3.253571e+000	2.539339e-003	
8.172597e-004	3.253569e+000	2.659011e-003	
8.557754e-004	3.253567e+000	2.784323e-003	
8.961064e-004	3.253566e+000	2.915541e-003	
9.383379e-004	3.253563e+000	3.052942e-003	
9.825598e-004	3.253561e+000	3.196818e-003	
1.028866e-003	3.253559e+000	3.347475e-003	
1.077354e-003	3.253557e+000	3.505232e-003	
1.128127e-003	3.253554e+000	3.670423e-003	
1.181293e-003	3.253551e+000	3.843398e-003	
1.236965e-003	3.253549e+000	4.024526e-003	
1.295260e-003	3.253546e+000	4.214188e-003	
1.356303e-003	3.253543e+000	4.412789e-003	
1.420222e-003	3.253540e+000	4.620748e-003	
1.487153e-003	3.253537e+000	4.838507e-003	
1.557239e-003	3.253533e+000	5.066528e-003	
1.630628e-003	3.253530e+000	5.305295e-003	
1.707475e-003	3.253526e+000	5.555313e-003	
1.787943e-003	3.253522e+000	5.817113e-003	
1.872204e-003	3.253518e+000	6.091250e-003	
1.960436e-003	3.253514e+000	6.378305e-003	
2.052825e-003	3.253509e+000	6.678886e-003	
2.149569e-003	3.253504e+000	6.993632e-003	
2.250872e-003	3.253499e+000	7.323209e-003	
2.356948e-003	3.253494e+000	7.668317e-003	
2.468024e-003	3.253489e+000	8.029687e-003	
2.584334e-003	3.253483e+000	8.408085e-003	
2.706124e-003	3.253477e+000	8.804314e-003	
2.833655e-003	3.253471e+000	9.219213e-003	
2.967195e-003	3.253464e+000	9.653663e-003	
3.107028e-003	3.253458e+000	1.010858e-002	
3.253450e-003	3.253450e+000	1.058494e-002	
3.406773e-003	3.253443e+000	1.108374e-002	
3.567321e-003	3.253435e+000	1.160605e-002	
3.735434e-003	3.253427e+000	1.215296e-002	
3.911469e-003	3.253418e+000	1.272564e-002	
4.095800e-003	3.253409e+000	1.332531e-002	
4.288816e-003	3.253400e+000	1.395323e-002	
4.490928e-003	3.253390e+000	1.461074e-002	
4.702564e-003	3.253380e+000	1.529923e-002	
4.924173e-003	3.253369e+000	1.602015e-002	
5.156224e-003	3.253357e+000	1.677504e-002	
5.399210e-003	3.253346e+000	1.756550e-002	
5.653645e-003	3.253333e+000	1.839319e-002	
5.920070e-003	3.253320e+000	1.925988e-002	
6.199048e-003	3.253307e+000	2.016740e-002	
6.491172e-003	3.253292e+000	2.111768e-002	
6.797060e-003	3.253277e+000	2.211272e-002	
7.117361e-003	3.253262e+000	2.315464e-002	
7.452755e-003	3.253245e+000	2.424564e-002	
7.803951e-003	3.253228e+000	2.538803e-002	
8.171694e-003	3.253210e+000	2.658424e-002	
8.556766e-003	3.253191e+000	2.783680e-002	
8.959979e-003	3.253172e+000	2.914835e-002	
9.382190e-003	3.253151e+000	3.052168e-002	
9.824295e-003	3.253129e+000	3.195970e-002	
1.028723e-002	3.253107e+000	3.346545e-002	
1.077197e-002	3.253083e+000	3.504212e-002	
1.127955e-002	3.253058e+000	3.669305e-002	
1.181105e-002	3.253033e+000	3.842172e-002	
1.236758e-002	3.253006e+000	4.023181e-002	
1.295033e-002	3.252977e+000	4.212714e-002	
1.356054e-002	3.252947e+000	4.411172e-002	
1.419949e-002	3.252916e+000	4.618976e-002	
1.486855e-002	3.252883e+000	4.836564e-002	
1.556912e-002	3.252849e+000	5.064398e-002	
1.630268e-002	3.252813e+000	5.302959e-002	
1.707081e-002	3.252776e+000	5.552752e-002	
1.787512e-002	3.252737e+000	5.814304e-002	
1.871731e-002	3.252695e+000	6.088170e-002	
1.959917e-002	3.252652e+000	6.374929e-002	
2.052256e-002	3.252607e+000	6.675184e-002	
2.148945e-002	3.252560e+000	6.989573e-002	
2.250188e-002	3.252511e+000	7.318759e-002	
2.356198e-002	3.252459e+000	7.663438e-002	
2.467201e-002	3.252405e+000	8.024337e-002	
2.583432e-002	3.252348e+000	8.402219e-002	
2.705136e-002	3.252289e+000	8.797882e-002	
2.832571e-002	3.252226e+000	9.212161e-002	
2.966006e-002	3.252161e+000	9.645931e-002	
3.105725e-002	3.252093e+000	1.010010e-001	
3.252022e-002	3.252022e+000	1.057564e-001	
3.405206e-002	3.251947e+000	1.107355e-001	
3.565603e-002	3.251868e+000	1.159487e-001	
3.733550e-002	3.251786e+000	1.214071e-001	
3.909404e-002	3.251701e+000	1.271221e-001	
4.093535e-002	3.251611e+000	1.331058e-001	
4.286334e-002	3.251517e+000	1.393708e-001	
4.488206e-002	3.251418e+000	1.459303e-001	
4.699580e-002	3.251315e+000	1.527981e-001	
4.920901e-002	3.251207e+000	1.599886e-001	
5.152636e-002	3.251094e+000	1.675170e-001	
5.395276e-002	3.250975e+000	1.753991e-001	
5.649332e-002	3.250851e+000	1.836514e-001	
5.915340e-002	3.250721e+000	1.922912e-001	
6.193862e-002	3.250585e+000	2.013368e-001	
6.485486e-002	3.250443e+000	2.108070e-001	
6.790826e-002	3.250294e+000	2.207218e-001	
7.110526e-002	3.250138e+000	2.311019e-001	
7.445261e-002	3.249974e+000	2.419691e-001	
7.795735e-002	3.249803e+000	2.533460e-001	
8.162686e-002	3.249624e+000	2.652566e-001	
8.546889e-002	3.249436e+000	2.777257e-001	
8.949150e-002	3.249240e+000	2.907794e-001	
9.370317e-002	3.249034e+000	3.044448e-001	
9.811277e-002	3.248819e+000	3.187506e-001	
1.027296e-001	3.248594e+000	3.337266e-001	
1.075632e-001	3.248358e+000	3.494039e-001	
1.126240e-001	3.248111e+000	3.658151e-001	
1.179224e-001	3.247852e+000	3.829944e-001	
1.234696e-001	3.247581e+000	4.009775e-001	
1.292772e-001	3.247298e+000	4.198017e-001	
1.353575e-001	3.247001e+000	4.395059e-001	
1.417232e-001	3.246690e+000	4.601312e-001	
1.483875e-001	3.246365e+000	4.817199e-001	
1.553645e-001	3.246024e+000	5.043168e-001	
1.626687e-001	3.245667e+000	5.279685e-001	
1.703154e-001	3.245294e+000	5.527237e-001	
1.783207e-001	3.244903e+000	5.786334e-001	
1.867011e-001	3.244494e+000	6.057507e-001	
1.954743e-001	3.244066e+000	6.341314e-001	
2.046584e-001	3.243617e+000	6.638335e-001	
2.142726e-001	3.243148e+000	6.949179e-001	
2.243370e-001	3.242656e+000	7.274479e-001	
2.348724e-001	3.242142e+000	7.614898e-001	
2.459008e-001	3.241604e+000	7.971129e-001	
2.574449e-001	3.241040e+000	8.343894e-001	
2.695289e-001	3.240450e+000	8.733949e-001	
2.821776e-001	3.239832e+000	9.142081e-001	
2.954173e-001	3.239186e+000	9.569115e-001	
3.092752e-001	3.238509e+000	1.001591e+000	
3.237801e-001	3.237801e+000	1.048336e+000	
3.389618e-001	3.237060e+000	1.097240e+000	
3.548515e-001	3.236284e+000	1.148400e+000	
3.714819e-001	3.235472e+000	1.201919e+000	
3.888871e-001	3.234622e+000	1.257903e+000	
4.071029e-001	3.233733e+000	1.316462e+000	
4.261663e-001	3.232802e+000	1.377711e+000	
4.461164e-001	3.231828e+000	1.441772e+000	
4.669939e-001	3.230809e+000	1.508768e+000	
4.888412e-001	3.229742e+000	1.578831e+000	
5.117027e-001	3.228626e+000	1.652097e+000	
5.356247e-001	3.227458e+000	1.728706e+000	
5.606555e-001	3.226236e+000	1.808807e+000	
5.868456e-001	3.224957e+000	1.892552e+000	
6.142478e-001	3.223618e+000	1.980100e+000	
6.429171e-001	3.222218e+000	2.071619e+000	
6.729110e-001	3.220754e+000	2.167281e+000	
7.042891e-001	3.219222e+000	2.267263e+000	
7.371141e-001	3.217620e+000	2.371753e+000	
7.714510e-001	3.215943e+000	2.480942e+000	
8.073678e-001	3.214189e+000	2.595033e+000	
8.449354e-001	3.212355e+000	2.714232e+000	
8.842276e-001	3.210436e+000	2.838756e+000	
9.253212e-001	3.208430e+000	2.968828e+000	
9.682965e-001	3.206331e+000	3.104679e+000	
1.013237e+000	3.204137e+000	3.246550e+000	
1.060230e+000	3.201842e+000	3.394688e+000	
1.109365e+000	3.199443e+000	3.549349e+000	
1.160737e+000	3.196934e+000	3.710799e+000	
1.214443e+000	3.194311e+000	3.879309e+000	
1.270587e+000	3.191570e+000	4.055166e+000	
1.329273e+000	3.188704e+000	4.238659e+000	
1.390612e+000	3.185709e+000	4.430086e+000	
1.454719e+000	3.182578e+000	4.629757e+000	
1.521712e+000	3.179307e+000	4.837989e+000	
1.591715e+000	3.175888e+000	5.055108e+000	
1.664855e+000	3.172317e+000	5.281449e+000	
1.741267e+000	3.168585e+000	5.517352e+000	
1.821087e+000	3.164686e+000	5.763169e+000	
1.904459e+000	3.160615e+000	6.019260e+000	
1.991530e+000	3.156362e+000	6.285990e+000	
2.082455e+000	3.151922e+000	6.563736e+000	
2.177390e+000	3.147286e+000	6.852868e+000	
2.276500e+000	3.142446e+000	7.153779e+000	
2.379956e+000	3.137393e+000	7.466856e+000	
2.487930e+000	3.132118e+000	7.792492e+000	
2.600605e+000	3.126615e+000	8.131093e+000	
2.718168e+000	3.120874e+000	8.483060e+000	
2.840808e+000	3.114884e+000	8.848787e+000	
2.968724e+000	3.108636e+000	9.228683e+000	
3.102119e+000	3.102119e+000	9.623145e+000	
3.241204e+000	3.095326e+000	1.003258e+001	
3.386193e+000	3.088244e+000	1.045739e+001	
3.537304e+000	3.080863e+000	1.089795e+001	
3.694763e+000	3.073170e+000	1.135464e+001	
3.858804e+000	3.065157e+000	1.182784e+001	
4.029662e+000	3.056811e+000	1.231791e+001	
4.207575e+000	3.048118e+000	1.282519e+001	
4.392792e+000	3.039070e+000	1.335000e+001	
4.585564e+000	3.029652e+000	1.389266e+001	
4.786143e+000	3.019852e+000	1.445344e+001	
4.994789e+000	3.009658e+000	1.503261e+001	
5.211763e+000	2.999057e+000	1.563037e+001	
5.437330e+000	2.988035e+000	1.624693e+001	
5.671757e+000	2.976580e+000	1.688244e+001	
5.915312e+000	2.964679e+000	1.753700e+001	
6.168267e+000	2.952318e+000	1.821068e+001	
6.430890e+000	2.939484e+000	1.890350e+001	
6.703454e+000	2.926164e+000	1.961540e+001	
6.986227e+000	2.912344e+000	2.034629e+001	
7.279476e+000	2.898012e+000	2.109601e+001	
7.583467e+000	2.883154e+000	2.186430e+001	
7.898460e+000	2.867758e+000	2.265087e+001	
8.224710e+000	2.851810e+000	2.345531e+001	
8.562469e+000	2.835300e+000	2.427716e+001	
8.911976e+000	2.818214e+000	2.511586e+001	
9.273466e+000	2.800542e+000	2.597073e+001	
9.647162e+000	2.782272e+000	2.684103e+001	
1.003328e+001	2.763394e+000	2.772590e+001	
1.043201e+001	2.743898e+000	2.862437e+001	
1.084354e+001	2.723775e+000	2.953538e+001	
1.126805e+001	2.703017e+000	3.045773e+001	
1.170568e+001	2.681616e+000	3.139013e+001	
1.215656e+001	2.659565e+000	3.233116e+001	
1.262080e+001	2.636860e+000	3.327929e+001	
1.309850e+001	2.613495e+000	3.423286e+001	
1.358972e+001	2.589467e+000	3.519012e+001	
1.409449e+001	2.564775e+000	3.614919e+001	
1.461282e+001	2.539418e+000	3.710806e+001	
1.514471e+001	2.513396e+000	3.806464e+001	
1.569009e+001	2.486712e+000	3.901674e+001	
1.624889e+001	2.459369e+000	3.996203e+001	
1.682100e+001	2.431374e+000	4.089815e+001	
1.740626e+001	2.402733e+000	4.182260e+001	
1.800450e+001	2.373455e+000	4.273287e+001	
1.861549e+001	2.343551e+000	4.362634e+001	
1.923897e+001	2.313033e+000	4.450037e+001	
1.987465e+001	2.281915e+000	4.535228e+001	
2.052220e+001	2.250215e+000	4.617937e+001	
2.118125e+001	2.217949e+000	4.697893e+001	
2.185138e+001	2.185138e+000	4.774829e+001	
2.253215e+001	2.151804e+000	4.848477e+001	
2.322308e+001	2.117970e+000	4.918578e+001	
2.392364e+001	2.083662e+000	4.984876e+001	
2.463327e+001	2.048906e+000	5.047127e+001	
2.535140e+001	2.013733e+000	5.105094e+001	
2.607739e+001	1.978172e+000	5.158557e+001	
2.681055e+001	1.942253e+000	5.207287e+001	
2.755027e+001	1.906013e+000	5.251117e+001	
2.829580e+001	1.869485e+000	5.289858e+001	
2.904642e+001	1.832705e+000	5.323354e+001	
2.980138e+001	1.795710e+000	5.351464e+001	
3.055989e+001	1.758538e+000	5.374074e+001	
3.132118e+001	1.721227e+000	5.391087e+001	
3.208446e+001	1.683816e+000	5.402433e+001	
3.284890e+001	1.646345e+000	5.408063e+001	
3.361371e+001	1.608853e+000	5.407954e+001	
3.437807e+001	1.571381e+000	5.402105e+001	
3.514117e+001	1.533968e+000	5.390543e+001	
3.590221e+001	1.496653e+000	5.373317e+001	
3.666039e+001	1.459476e+000	5.350498e+001	
3.741493e+001	1.422476e+000	5.322183e+001	
3.816505e+001	1.385689e+000	5.288490e+001	
3.891002e+001	1.349154e+000	5.249559e+001	
3.964904e+001	1.312903e+000	5.205534e+001	
4.038150e+001	1.276975e+000	5.156616e+001	
4.110668e+001	1.241402e+000	5.102990e+001	
4.182393e+001	1.206215e+000	5.044867e+001	
4.253264e+001	1.171446e+000	4.982469e+001	
4.323221e+001	1.137123e+000	4.916034e+001	
4.392210e+001	1.103273e+000	4.845807e+001	
4.460178e+001	1.069922e+000	4.772043e+001	
4.527077e+001	1.037094e+000	4.695003e+001	
4.592863e+001	1.004809e+000	4.614951e+001	
4.643026e+001	9.700655e-001	4.504039e+001	
4.652108e+001	9.282176e-001	4.318169e+001	
4.656336e+001	8.872466e-001	4.131319e+001	
4.659363e+001	8.478647e-001	3.950510e+001	
4.661829e+001	8.101331e-001	3.776702e+001	
4.663960e+001	7.740246e-001	3.610019e+001	
4.665857e+001	7.394885e-001	3.450347e+001	
4.667579e+001	7.064666e-001	3.297488e+001	
4.669160e+001	6.748990e-001	3.151211e+001	
4.670625e+001	6.447257e-001	3.011272e+001	
4.671989e+001	6.158881e-001	2.877423e+001	
4.673265e+001	5.883293e-001	2.749419e+001	
4.674464e+001	5.619941e-001	2.627021e+001	
4.675591e+001	5.368297e-001	2.509996e+001	
4.676654e+001	5.127848e-001	2.398117e+001	
4.677657e+001	4.898109e-001	2.291167e+001	
4.678606e+001	4.678606e-001	2.188936e+001	
4.679505e+001	4.468893e-001	2.091220e+001	
4.680356e+001	4.268536e-001	1.997827e+001	
4.681164e+001	4.077123e-001	1.908568e+001	
4.681930e+001	3.894260e-001	1.823265e+001	
4.682658e+001	3.719567e-001	1.741746e+001	
4.683348e+001	3.552683e-001	1.663845e+001	
4.684005e+001	3.393262e-001	1.589406e+001	
4.684630e+001	3.240972e-001	1.518276e+001	
4.685224e+001	3.095497e-001	1.450310e+001	
4.685789e+001	2.956533e-001	1.385369e+001	
4.686327e+001	2.823791e-001	1.323321e+001	
4.686839e+001	2.696995e-001	1.264038e+001	
4.687327e+001	2.575878e-001	1.207398e+001	
4.687791e+001	2.460188e-001	1.153285e+001	
4.688233e+001	2.349683e-001	1.101586e+001	
